GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS682321674	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-01	11:34:00	obsr996807	S50388187	Stationary	P21	EBIRD_CL	66			5	1	G3620933	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS681847412	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-01	11:34:00	obsr1128773	S50353088	Stationary	P21	EBIRD_CL	66			5	1	G3620933	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS688476441	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-22	09:25:00	obsr923919	S50867962	Traveling	P22	EBIRD	120	2.000		3	1	G3673327	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS687047385	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-15	08:30:00	obsr512918	S50760852	Traveling	P22	EBIRD	210	30.000		3	1		1	1	0			UNA PAREJA COPULANDO UN INDIVIDUO ANIDANDO	
URN:CornellLabOfOrnithology:EBIRD:OBS684567944	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2	NE	C4	NE		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-08	13:00:00	obsr923919	S50567217	Traveling	P22	EBIRD_CL	75	2.000		5	1	G3637703	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS688561056	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-22	09:25:00	obsr264525	S50874536	Traveling	P22	EBIRD	120	2.000		3	1	G3673327	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS688728874	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-22	09:25:00	obsr996807	S50889738	Traveling	P22	EBIRD	120	2.000		3	1	G3673327	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS683827714	2023-03-17 19:43:29.224206	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Diademed Sandpiper-Plover spot	L8226212	P	-33.6333052	-69.9288871	2018-12-07	18:00:00	obsr1157089	S50508550	Stationary	P21	EBIRD	30			1	1		1	1	0		Precise location		
URN:CornellLabOfOrnithology:EBIRD:OBS681852345	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1	NE	C4	NE		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-01	13:34:00	obsr542113	S50353418	Stationary	P21	EBIRD_CL	66			5	1	G3620933	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS691381666	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					9460000, San José de Maipo CL-Metropolitana de Santiago (-33.6747,-70.0844)	L8331080	P	-33.6746920	-70.0843520	2018-12-30	10:31:00	obsr517954	S51104185	Traveling	P22	EBIRD	360	10.800		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS681995562	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-01	11:34:00	obsr923919	S50363260	Stationary	P21	EBIRD_CL	66			5	1	G3620933	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS684707713	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-09	10:26:00	obsr418910	S50579108	Traveling	P22	EBIRD	120	4.828		15	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS688728899	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-08	13:00:00	obsr996807	S50889740	Traveling	P22	EBIRD_CL	75	2.000		5	1	G3637703	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS684419574	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2018-12-08	13:00:00	obsr1138937	S50555920	Traveling	P22	EBIRD_CL	75	2.000		5	1	G3637703	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS693424596	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-01-02	12:30:00	obsr228178	S51283537	Traveling	P22	EBIRD	60	1.000		2	1	G3837982	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS694013738	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3				Unknown Sex, Juvenile (1); Unknown Sex, Adult (2)	Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-01-04	09:00:00	obsr507697	S51332538	Traveling	P22	EBIRD	300	20.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS696000094	2023-05-24 12:17:46.401602	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-01-08	10:50:00	obsr241281	S51476949	Traveling	P22	EBIRD_CL	207	2.500		2	1	G3740569	1	1	0			Individuo adulto solitario alimentándose en el área pantanosa.	
URN:CornellLabOfOrnithology:EBIRD:OBS703070592	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-01-26	09:10:00	obsr107449	S52063578	Traveling	P22	EBIRD	353	4.828		2	1	G3798686	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS696000116	2023-05-24 12:17:46.401602	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-01-08	10:50:00	obsr1056230	S51476950	Traveling	P22	EBIRD_CL	207	2.500		2	1	G3740569	1	1	0			Individuo adulto solitario alimentándose en el área pantanosa.	
URN:CornellLabOfOrnithology:EBIRD:OBS693686073	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-01-04	12:45:00	obsr351341	S51306556	Traveling	P22	EBIRD	74	2.050		2	1	G3721584	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS703084664	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-01-26	09:10:00	obsr208850	S52064766	Traveling	P22	EBIRD	353	4.828		2	1	G3798686	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS696437009	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2	ON	C4	ON	Unknown Sex, Adult (1); Unknown Sex, Juvenile (1)	Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-01-09	14:45:00	obsr328964	S51512421	Traveling	P22	EBIRD_CL	135	20.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS707991139	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-01-02	12:30:00	obsr186382	S52491754	Traveling	P22	EBIRD	60	1.000		2	1	G3837982	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS699451867	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				5					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Valle de las Termas del Plomo	L802007	H	-33.6314865	-69.9248886	2019-01-17	10:30:00	obsr798380	S51767986	Traveling	P22	EBIRD_CL	240	10.000		2	1		1	1	0			FF	
URN:CornellLabOfOrnithology:EBIRD:OBS694727150	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Valle de las Termas del Plomo	L802007	H	-33.6314865	-69.9248886	2019-01-01	15:20:00	obsr952230	S51389266	Traveling	P22	EBIRD_CL	90	4.000		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS693682567	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-01-04	12:45:00	obsr331083	S51306257	Traveling	P22	EBIRD	74	2.050		2	1	G3721584	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1033183780	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-10	07:50:00	obsr292785	S77789907	Traveling	P22	EBIRD	255	8.000		2	1		1	1	0		Albatross Birding Tours guide Ricardo Matus		
URN:CornellLabOfOrnithology:EBIRD:OBS718136818	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-24	11:04:00	obsr104604	S53368375	Stationary	P21	EBIRD_CL	35			6	1	G3904913	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS709668905	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				4					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-12	10:42:00	obsr131205	S52635237	Traveling	P22	EBIRD	120	2.000		12	1	G3851735	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS708794701	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	NY	C4	NY	Unknown Sex, Juvenile (2); Female, Adult (1)	Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-10	08:54:00	obsr150352	S52560220	Traveling	P22	EBIRD	60	1.000		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS719713405	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				2					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-28	10:00:00	obsr1088594	S53466147	Traveling	P22	EBIRD	180	1.609		3	0		1	1	0			Adult and chick observed in boggy area at head of El Yeso reservoir. Chick was foraging while parent stayed still. The parent was banded with orange leg bands.	
URN:CornellLabOfOrnithology:EBIRD:OBS796067687	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-07	11:00:00	obsr235614	S59089461	Traveling	P22	EBIRD	120	1.000		3	1	G6660047	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS717878302	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-16	12:30:00	obsr192735	S53344353	Stationary	P21	EBIRD_CL	50			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS968779568	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-24	11:04:00	obsr1741271	S72484033	Stationary	P21	EBIRD_CL	35			6	1	G3904913	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS711092845	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL	Unknown Sex, Juvenile (2); Unknown Sex, Adult (1)	Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-15	17:15:00	obsr219732	S52754778	Stationary	P21	EBIRD	75			7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS716908890	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL	Unknown Sex, Adult (1); Unknown Sex, Juvenile (2)	Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-28	14:00:00	obsr228178	S53250354	Traveling	P22	EBIRD	60	2.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS725661256	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-15	11:00:00	obsr165022	S53941763	Traveling	P22	EBIRD	120	8.047		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS716841088	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-24	11:04:00	obsr168842	S53244724	Stationary	P21	EBIRD_CL	35			6	1	G3904913	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS796754421	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-15		obsr485951	S59144973	Incidental	P20	EBIRD					0		0	1	0			adult and 2 young chicks	
URN:CornellLabOfOrnithology:EBIRD:OBS718534565	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso	L516158	H	-33.6474929	-70.0670242	2019-02-11	09:00:00	obsr508431	S53397815	Traveling	P22	EBIRD	120	1.609		9	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1142798921	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-07	11:00:00	obsr1203173	S87162974	Traveling	P22	EBIRD	120	1.000		3	1	G6660047	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS709653466	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				4					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-12	10:42:00	obsr142116	S52633856	Traveling	P22	EBIRD	120	2.000		12	1	G3851735	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1332545790	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-07	11:00:00	obsr2093003	S101879144	Traveling	P22	EBIRD	120	1.000		3	1	G6660047	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1592476479	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				4	FY	C4	FY		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-12		obsr325564	S124897773	Historical	P62	EBIRD					1		0	1	0			2 adults, 2 chicks	
URN:CornellLabOfOrnithology:EBIRD:OBS715071193	2023-03-18 07:43:04.311111	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-02-24	11:04:00	obsr192735	S53099130	Stationary	P21	EBIRD_CL	35			6	1	G3904913	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1019476556	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-03-12	12:11:00	obsr241713	S76813643	Traveling	P22	EBIRD	140	1.931		14	1	G3962791	0	1	0			Two chicks	
URN:CornellLabOfOrnithology:EBIRD:OBS726702307	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-03-19	13:10:00	obsr829279	S54023168	Traveling	P22	EBIRD_CL	50	0.300		2	1	G3961484	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS726887780	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-03-12	12:11:00	obsr150352	S54037871	Traveling	P22	EBIRD	140	1.931		14	1	G3962791	0	1	0			Two chicks	
URN:CornellLabOfOrnithology:EBIRD:OBS727035053	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-03-12	12:11:00	obsr431008	S54049441	Traveling	P22	EBIRD	140	1.931		14	1	G3962791	0	1	0			Two chicks	
URN:CornellLabOfOrnithology:EBIRD:OBS718435176	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Valle de las Termas del Plomo	L802007	H	-33.6314865	-69.9248886	2019-03-03	13:30:00	obsr219732	S53389019	Traveling	P22	EBIRD	90	1.000		3	1	G3928485	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS726698713	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-03-19	13:10:00	obsr241281	S54022876	Traveling	P22	EBIRD_CL	50	0.300		2	1	G3961484	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS722008361	2023-03-17 21:32:56.668709	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				1					Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Valle de las Termas del Plomo	L802007	H	-33.6314865	-69.9248886	2019-03-03	13:30:00	obsr1048664	S53627826	Traveling	P22	EBIRD	90	1.000		3	1	G3928485	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS717793234	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	H 	C2	H 		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-03-02	12:06:00	obsr1216575	S53322805	Stationary	P21	EBIRD	40			1	1		0	1	0			Un adulto y dos polluelos	
URN:CornellLabOfOrnithology:EBIRD:OBS723569325	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-03-12	12:11:00	obsr54836	S53749294	Traveling	P22	EBIRD	140	1.931		14	1	G3962791	0	1	0			Two chicks	
URN:CornellLabOfOrnithology:EBIRD:OBS726887698	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-03-12	12:11:00	obsr819064	S54037867	Traveling	P22	EBIRD	140	1.931		14	1	G3962791	0	1	0			Two chicks	
URN:CornellLabOfOrnithology:EBIRD:OBS726887725	2023-03-17 19:38:39.805889	5882	species	avibase-0BFE075B	Diademed Sandpiper-Plover	Phegornis mitchellii				3	FL	C4	FL		Chile	CL	Región Metropolitana de Santiago	CL-RM	San José de Maipo	CL-RM-JOS					Embalse El Yeso--Vegas superiores	L594542	H	-33.6250545	-70.0251281	2019-03-12	12:11:00	obsr1012548	S54037869	Traveling	P22	EBIRD	140	1.931		14	1	G3962791	0	1	0			Two chicks	
